epoch,input_type,metric_name,layer,value
31,general,weights_l2,layers.2.weight,76.90570068359375
31,train,zero_terms,,0.6012269938650306
31,train,softmax_collapse,,0.6000522375106812
32,train,loss,,1.014080055483646e-07
32,test,loss,,9.977777481079102
32,train,accuracy,,1.0
32,test,accuracy,,0.30031323432922363
32,general,weights_l2,layers.0.weight,149.70066833496094
32,general,weights_l2,layers.1.weight,126.39897918701172
32,general,weights_l2,layers.2.weight,76.9066162109375
32,train,zero_terms,,0.6501762172040204
32,train,softmax_collapse,,0.6479572057723999
33,train,loss,,8.049465094472907e-08
33,test,loss,,10.096916198730469
33,train,accuracy,,1.0
33,test,accuracy,,0.2963978052139282
33,general,weights_l2,layers.0.weight,151.31170654296875
33,general,weights_l2,layers.1.weight,126.6921157836914
33,general,weights_l2,layers.2.weight,76.92902374267578
33,train,zero_terms,,0.571465866074925
33,train,softmax_collapse,,0.575120747089386
34,train,loss,,6.3930147007340565e-06
34,test,loss,,10.572731018066406
34,train,accuracy,,1.0
34,test,accuracy,,0.2877838611602783
34,general,weights_l2,layers.0.weight,157.15365600585938
34,general,weights_l2,layers.1.weight,127.86460876464844
34,general,weights_l2,layers.2.weight,77.01233673095703
34,train,zero_terms,,0.4797023887220989
34,train,softmax_collapse,,0.4778749346733093
35,train,loss,,5.646124350278114e-07
35,test,loss,,10.241883277893066
35,train,accuracy,,1.0
35,test,accuracy,,0.2985512912273407
35,general,weights_l2,layers.0.weight,157.1555633544922
35,general,weights_l2,layers.1.weight,127.86499786376953
35,general,weights_l2,layers.2.weight,77.01236724853516
35,train,zero_terms,,0.5464038637253622
35,train,softmax_collapse,,0.5456206798553467
36,train,loss,,1.4989461760706035e-07
36,test,loss,,10.070923805236816
36,train,accuracy,,1.0
36,test,accuracy,,0.3030540347099304
36,general,weights_l2,layers.0.weight,157.17481994628906
36,general,weights_l2,layers.1.weight,127.86819458007812
36,general,weights_l2,layers.2.weight,77.01268768310547
36,train,zero_terms,,0.6232867771831354
36,train,softmax_collapse,,0.6238089203834534
37,train,loss,,8.779254301316541e-08
37,test,loss,,10.05148983001709
37,train,accuracy,,1.0
37,test,accuracy,,0.30207517743110657
37,general,weights_l2,layers.0.weight,157.4610137939453
37,general,weights_l2,layers.1.weight,127.91744232177734
37,general,weights_l2,layers.2.weight,77.01620483398438
37,train,zero_terms,,0.6334682156376452
37,train,softmax_collapse,,0.6325544714927673
38,train,loss,,1.0024097463201542e-07
38,test,loss,,10.295077323913574
38,train,accuracy,,1.0
38,test,accuracy,,0.29091620445251465
38,general,weights_l2,layers.0.weight,160.7083740234375
38,general,weights_l2,layers.1.weight,128.4920196533203
38,general,weights_l2,layers.2.weight,77.05760955810547
38,train,zero_terms,,0.48936170212765956
38,train,softmax_collapse,,0.5017621517181396
39,train,loss,,3.014303956661024e-06
39,test,loss,,10.691532135009766
39,train,accuracy,,1.0
39,test,accuracy,,0.289741575717926
39,general,weights_l2,layers.0.weight,165.66839599609375
39,general,weights_l2,layers.1.weight,129.4808807373047
39,general,weights_l2,layers.2.weight,77.11992645263672
39,train,zero_terms,,0.48440151416264193
39,train,softmax_collapse,,0.484793096780777
