epoch,input_type,metric_name,layer,value
21,general,weights_l2,layers.2.weight,66.33487701416016
21,train,zero_terms,,0.018404907975460124
21,train,softmax_collapse,,1.0
22,train,loss,,2.6702880859375e-05
22,test,loss,,11.40625
22,train,accuracy,,1.0
22,test,accuracy,,0.15113547444343567
22,general,weights_l2,layers.0.weight,120.72989654541016
22,general,weights_l2,layers.1.weight,119.50676727294922
22,general,weights_l2,layers.2.weight,66.33487701416016
22,train,zero_terms,,0.018404907975460124
22,train,softmax_collapse,,1.0
23,train,loss,,2.6702880859375e-05
23,test,loss,,11.40625
23,train,accuracy,,1.0
23,test,accuracy,,0.15113547444343567
23,general,weights_l2,layers.0.weight,120.72989654541016
23,general,weights_l2,layers.1.weight,119.50676727294922
23,general,weights_l2,layers.2.weight,66.33487701416016
23,train,zero_terms,,0.018404907975460124
23,train,softmax_collapse,,1.0
24,train,loss,,2.6702880859375e-05
24,test,loss,,11.40625
24,train,accuracy,,1.0
24,test,accuracy,,0.15113547444343567
24,general,weights_l2,layers.0.weight,120.72989654541016
24,general,weights_l2,layers.1.weight,119.50676727294922
24,general,weights_l2,layers.2.weight,66.33487701416016
24,train,zero_terms,,0.018404907975460124
24,train,softmax_collapse,,1.0
25,train,loss,,2.6702880859375e-05
25,test,loss,,11.40625
25,train,accuracy,,1.0
25,test,accuracy,,0.15113547444343567
25,general,weights_l2,layers.0.weight,120.72989654541016
25,general,weights_l2,layers.1.weight,119.50676727294922
25,general,weights_l2,layers.2.weight,66.33487701416016
25,train,zero_terms,,0.018404907975460124
25,train,softmax_collapse,,1.0
26,train,loss,,2.6702880859375e-05
26,test,loss,,11.40625
26,train,accuracy,,1.0
26,test,accuracy,,0.15113547444343567
26,general,weights_l2,layers.0.weight,120.72989654541016
26,general,weights_l2,layers.1.weight,119.50676727294922
26,general,weights_l2,layers.2.weight,66.33487701416016
26,train,zero_terms,,0.018404907975460124
26,train,softmax_collapse,,1.0
27,train,loss,,2.6702880859375e-05
27,test,loss,,11.40625
27,train,accuracy,,1.0
27,test,accuracy,,0.15113547444343567
27,general,weights_l2,layers.0.weight,120.72989654541016
27,general,weights_l2,layers.1.weight,119.50676727294922
27,general,weights_l2,layers.2.weight,66.33487701416016
27,train,zero_terms,,0.018404907975460124
27,train,softmax_collapse,,1.0
28,train,loss,,2.6702880859375e-05
28,test,loss,,11.40625
28,train,accuracy,,1.0
28,test,accuracy,,0.15113547444343567
28,general,weights_l2,layers.0.weight,120.72989654541016
28,general,weights_l2,layers.1.weight,119.50676727294922
28,general,weights_l2,layers.2.weight,66.33487701416016
28,train,zero_terms,,0.018404907975460124
28,train,softmax_collapse,,1.0
29,train,loss,,2.6702880859375e-05
29,test,loss,,11.40625
29,train,accuracy,,1.0
29,test,accuracy,,0.15113547444343567
29,general,weights_l2,layers.0.weight,120.72989654541016
29,general,weights_l2,layers.1.weight,119.50676727294922
29,general,weights_l2,layers.2.weight,66.33487701416016
29,train,zero_terms,,0.018404907975460124
29,train,softmax_collapse,,1.0
30,train,loss,,2.6702880859375e-05
30,test,loss,,11.40625
30,train,accuracy,,1.0
30,test,accuracy,,0.15113547444343567
30,general,weights_l2,layers.0.weight,120.72989654541016
30,general,weights_l2,layers.1.weight,119.50676727294922
30,general,weights_l2,layers.2.weight,66.33487701416016
30,train,zero_terms,,0.018404907975460124
30,train,softmax_collapse,,1.0
31,train,loss,,2.6702880859375e-05
31,test,loss,,11.40625
31,train,accuracy,,1.0
31,test,accuracy,,0.15113547444343567
31,general,weights_l2,layers.0.weight,120.72989654541016
31,general,weights_l2,layers.1.weight,119.50676727294922
31,general,weights_l2,layers.2.weight,66.33487701416016
31,train,zero_terms,,0.018404907975460124
31,train,softmax_collapse,,1.0
32,train,loss,,2.6702880859375e-05
32,test,loss,,11.40625
32,train,accuracy,,1.0
32,test,accuracy,,0.15113547444343567
32,general,weights_l2,layers.0.weight,120.72989654541016
32,general,weights_l2,layers.1.weight,119.50676727294922
32,general,weights_l2,layers.2.weight,66.33487701416016
32,train,zero_terms,,0.018404907975460124
32,train,softmax_collapse,,1.0
33,train,loss,,2.6702880859375e-05
33,test,loss,,11.40625
33,train,accuracy,,1.0
33,test,accuracy,,0.15113547444343567
33,general,weights_l2,layers.0.weight,120.72989654541016
33,general,weights_l2,layers.1.weight,119.50676727294922
33,general,weights_l2,layers.2.weight,66.33487701416016
33,train,zero_terms,,0.018404907975460124
33,train,softmax_collapse,,1.0
34,train,loss,,2.6702880859375e-05
34,test,loss,,11.40625
34,train,accuracy,,1.0
34,test,accuracy,,0.15113547444343567
34,general,weights_l2,layers.0.weight,120.72989654541016
34,general,weights_l2,layers.1.weight,119.50676727294922
34,general,weights_l2,layers.2.weight,66.33487701416016
34,train,zero_terms,,0.018404907975460124
34,train,softmax_collapse,,1.0
35,train,loss,,2.6702880859375e-05
35,test,loss,,11.40625
35,train,accuracy,,1.0
35,test,accuracy,,0.15113547444343567
35,general,weights_l2,layers.0.weight,120.72989654541016
35,general,weights_l2,layers.1.weight,119.50676727294922
35,general,weights_l2,layers.2.weight,66.33487701416016
35,train,zero_terms,,0.018404907975460124
35,train,softmax_collapse,,1.0
36,train,loss,,2.6702880859375e-05
36,test,loss,,11.40625
36,train,accuracy,,1.0
36,test,accuracy,,0.15113547444343567
36,general,weights_l2,layers.0.weight,120.72989654541016
36,general,weights_l2,layers.1.weight,119.50676727294922
36,general,weights_l2,layers.2.weight,66.33487701416016
36,train,zero_terms,,0.018404907975460124
36,train,softmax_collapse,,1.0
37,train,loss,,2.6702880859375e-05
37,test,loss,,11.40625
37,train,accuracy,,1.0
37,test,accuracy,,0.15113547444343567
37,general,weights_l2,layers.0.weight,120.72989654541016
37,general,weights_l2,layers.1.weight,119.50676727294922
37,general,weights_l2,layers.2.weight,66.33487701416016
37,train,zero_terms,,0.018404907975460124
37,train,softmax_collapse,,1.0
38,train,loss,,2.6702880859375e-05
38,test,loss,,11.40625
38,train,accuracy,,1.0
38,test,accuracy,,0.15113547444343567
38,general,weights_l2,layers.0.weight,120.72989654541016
38,general,weights_l2,layers.1.weight,119.50676727294922
38,general,weights_l2,layers.2.weight,66.33487701416016
38,train,zero_terms,,0.018404907975460124
38,train,softmax_collapse,,1.0
39,train,loss,,2.6702880859375e-05
39,test,loss,,11.40625
39,train,accuracy,,1.0
39,test,accuracy,,0.15113547444343567
39,general,weights_l2,layers.0.weight,120.72989654541016
39,general,weights_l2,layers.1.weight,119.50676727294922
39,general,weights_l2,layers.2.weight,66.33487701416016
39,train,zero_terms,,0.018404907975460124
39,train,softmax_collapse,,1.0
