epoch,input_type,metric_name,layer,value
7,general,weights_l2,layers.1.weight,124.13976287841797
7,general,weights_l2,layers.2.weight,70.94144439697266
7,train,zero_terms,,0.7150969257881339
7,train,softmax_collapse,,0.7147052884101868
8,train,loss,,2.025623047074987e-08
8,test,loss,,138.37094116210938
8,train,accuracy,,1.0
8,test,accuracy,,0.0036543982569128275
8,general,weights_l2,layers.0.weight,197.9606475830078
8,general,weights_l2,layers.1.weight,127.85474395751953
8,general,weights_l2,layers.2.weight,72.26062774658203
8,train,zero_terms,,0.754454670060701
8,train,softmax_collapse,,0.7544546723365784
9,train,loss,,1.7391392245805566e-19
9,test,loss,,134.58084106445312
9,train,accuracy,,1.0
9,test,accuracy,,0.004176455084234476
9,general,weights_l2,layers.0.weight,198.153564453125
9,general,weights_l2,layers.1.weight,128.06842041015625
9,general,weights_l2,layers.2.weight,72.33707427978516
9,train,zero_terms,,0.9992167613080086
9,train,softmax_collapse,,0.9976502656936646
10,train,loss,,9.070263427325437e-15
10,test,loss,,142.98822021484375
10,train,accuracy,,1.0
10,test,accuracy,,0.004176455084234476
10,general,weights_l2,layers.0.weight,205.62599182128906
10,general,weights_l2,layers.1.weight,131.11212158203125
10,general,weights_l2,layers.2.weight,73.35633850097656
10,train,zero_terms,,0.7767769727824555
10,train,softmax_collapse,,0.7767769694328308
11,train,loss,,4.14476395912966e-12
11,test,loss,,155.8389434814453
11,train,accuracy,,1.0
11,test,accuracy,,0.003915426786988974
11,general,weights_l2,layers.0.weight,216.49879455566406
11,general,weights_l2,layers.1.weight,134.55963134765625
11,general,weights_l2,layers.2.weight,74.94072723388672
11,train,zero_terms,,0.8554924613275896
11,train,softmax_collapse,,0.8552966117858887
12,train,loss,,9.97287141757397e-09
12,test,loss,,169.6216278076172
12,train,accuracy,,1.0
12,test,accuracy,,0.006917253602296114
12,general,weights_l2,layers.0.weight,227.58103942871094
12,general,weights_l2,layers.1.weight,138.9392852783203
12,general,weights_l2,layers.2.weight,75.6073989868164
12,train,zero_terms,,0.8750734286273741
12,train,softmax_collapse,,0.8750734329223633
13,train,loss,,1.3043544830589028e-19
13,test,loss,,166.34222412109375
13,train,accuracy,,1.0
13,test,accuracy,,0.00652571115642786
13,general,weights_l2,layers.0.weight,227.66091918945312
13,general,weights_l2,layers.1.weight,139.03619384765625
13,general,weights_l2,layers.2.weight,75.63485717773438
13,train,zero_terms,,0.9994125709810064
13,train,softmax_collapse,,0.9990209341049194
14,train,loss,,1.8193571022423255e-15
14,test,loss,,180.84185791015625
14,train,accuracy,,1.0
14,test,accuracy,,0.0057426257990300655
14,general,weights_l2,layers.0.weight,237.71469116210938
14,general,weights_l2,layers.1.weight,142.69705200195312
14,general,weights_l2,layers.2.weight,76.4163818359375
14,train,zero_terms,,0.933816330526728
14,train,softmax_collapse,,0.9340121150016785
15,train,loss,,5.082437075365487e-12
15,test,loss,,191.1573028564453
15,train,accuracy,,1.0
15,test,accuracy,,0.005481597501784563
15,general,weights_l2,layers.0.weight,245.30271911621094
15,general,weights_l2,layers.1.weight,145.3056182861328
15,general,weights_l2,layers.2.weight,77.18447875976562
15,train,zero_terms,,0.9152144115919326
15,train,softmax_collapse,,0.9152144193649292
