epoch,input_type,metric_name,layer,value
25,test,accuracy,,0.8801879286766052
25,general,weights_l2,layers.0.weight,119.84042358398438
25,general,weights_l2,layers.1.weight,120.15918731689453
25,general,weights_l2,layers.2.weight,84.89168548583984
25,train,zero_terms,,0.5312150369210115
25,train,softmax_collapse,,0.5316625833511353
26,train,loss,,1.044859294571654e-12
26,test,loss,,0.9884440898895264
26,train,accuracy,,1.0
26,test,accuracy,,0.8901069760322571
26,general,weights_l2,layers.0.weight,119.86609649658203
26,general,weights_l2,layers.1.weight,120.15935516357422
26,general,weights_l2,layers.2.weight,84.8923568725586
26,train,zero_terms,,0.564779592750056
26,train,softmax_collapse,,0.5631013512611389
27,train,loss,,1.1886493308729817e-13
27,test,loss,,0.9042335152626038
27,train,accuracy,,1.0
27,test,accuracy,,0.8948054909706116
27,general,weights_l2,layers.0.weight,119.90510559082031
27,general,weights_l2,layers.1.weight,120.15957641601562
27,general,weights_l2,layers.2.weight,84.89453887939453
27,train,zero_terms,,0.6017006041620049
27,train,softmax_collapse,,0.6009174585342407
28,train,loss,,1.4088727810800984e-14
28,test,loss,,0.8208054900169373
28,train,accuracy,,1.0
28,test,accuracy,,0.9008091688156128
28,general,weights_l2,layers.0.weight,119.96170806884766
28,general,weights_l2,layers.1.weight,120.15979766845703
28,general,weights_l2,layers.2.weight,84.8991470336914
28,train,zero_terms,,0.6452226448869993
28,train,softmax_collapse,,0.6452226638793945
29,train,loss,,1.7634137524497311e-15
29,test,loss,,0.7490354180335999
29,train,accuracy,,1.0
29,test,accuracy,,0.9070738554000854
29,general,weights_l2,layers.0.weight,120.04850769042969
29,general,weights_l2,layers.1.weight,120.1600570678711
29,general,weights_l2,layers.2.weight,84.90763092041016
29,train,zero_terms,,0.699037816066234
29,train,softmax_collapse,,0.6998209953308105
30,train,loss,,2.616439775443211e-16
30,test,loss,,0.6994332075119019
30,train,accuracy,,1.0
30,test,accuracy,,0.9120333790779114
30,general,weights_l2,layers.0.weight,120.28645324707031
30,general,weights_l2,layers.1.weight,120.1607666015625
30,general,weights_l2,layers.2.weight,84.92247009277344
30,train,zero_terms,,0.7534123965092862
30,train,softmax_collapse,,0.7528529763221741
31,train,loss,,9.927167908305276e-17
31,test,loss,,0.7266532778739929
31,train,accuracy,,1.0
31,test,accuracy,,0.908901035785675
31,general,weights_l2,layers.0.weight,122.04301452636719
31,general,weights_l2,layers.1.weight,120.16654968261719
31,general,weights_l2,layers.2.weight,84.96058654785156
31,train,zero_terms,,0.7377489371223988
31,train,softmax_collapse,,0.7384202480316162
32,train,loss,,3.8892365409992635e-05
32,test,loss,,2.1564621925354004
32,train,accuracy,,1.0
32,test,accuracy,,0.794048547744751
32,general,weights_l2,layers.0.weight,129.14601135253906
32,general,weights_l2,layers.1.weight,120.2271499633789
32,general,weights_l2,layers.2.weight,85.07329559326172
32,train,zero_terms,,0.4026627880957709
32,train,softmax_collapse,,0.40221527218818665
33,train,loss,,2.8326738732431522e-09
33,test,loss,,1.4058903455734253
33,train,accuracy,,1.0
33,test,accuracy,,0.8600887060165405
33,general,weights_l2,layers.0.weight,129.17501831054688
33,general,weights_l2,layers.1.weight,120.22871398925781
33,general,weights_l2,layers.2.weight,85.08680725097656
33,train,zero_terms,,0.4822107854106064
33,train,softmax_collapse,,0.48209890723228455
34,train,loss,,2.847009017425961e-10
34,test,loss,,1.2895400524139404
34,train,accuracy,,1.0
34,test,accuracy,,0.8681805729866028
34,general,weights_l2,layers.0.weight,129.18116760253906
34,general,weights_l2,layers.1.weight,120.22884368896484
34,general,weights_l2,layers.2.weight,85.0861587524414
34,train,zero_terms,,0.49854553591407474
34,train,softmax_collapse,,0.49955248832702637
35,train,loss,,2.8940752572204076e-11
35,test,loss,,1.1739108562469482
35,train,accuracy,,1.0
35,test,accuracy,,0.8770555853843689
35,general,weights_l2,layers.0.weight,129.190673828125
35,general,weights_l2,layers.1.weight,120.22899627685547
35,general,weights_l2,layers.2.weight,85.08544158935547
35,train,zero_terms,,0.5253971805773103
35,train,softmax_collapse,,0.5256209373474121
36,train,loss,,2.86526097986739e-12
36,test,loss,,1.067712664604187
36,train,accuracy,,1.0
36,test,accuracy,,0.8843643665313721
36,general,weights_l2,layers.0.weight,129.2037811279297
36,general,weights_l2,layers.1.weight,120.22915649414062
36,general,weights_l2,layers.2.weight,85.08473205566406
36,train,zero_terms,,0.55526963526516
36,train,softmax_collapse,,0.5548220872879028
37,train,loss,,2.8900311505909715e-13
37,test,loss,,0.9778841137886047
37,train,accuracy,,1.0
37,test,accuracy,,0.8898459672927856
37,general,weights_l2,layers.0.weight,129.2205352783203
37,general,weights_l2,layers.1.weight,120.2293472290039
37,general,weights_l2,layers.2.weight,85.08394622802734
37,train,zero_terms,,0.5858133810695905
37,train,softmax_collapse,,0.5862609148025513
38,train,loss,,3.205464051744128e-14
38,test,loss,,0.9039724469184875
38,train,accuracy,,1.0
38,test,accuracy,,0.8958496451377869
38,general,weights_l2,layers.0.weight,129.2432098388672
38,general,weights_l2,layers.1.weight,120.22954559326172
38,general,weights_l2,layers.2.weight,85.08335876464844
38,train,zero_terms,,0.625867084358917
38,train,softmax_collapse,,0.6253076791763306
39,train,loss,,3.919367983645523e-15
39,test,loss,,0.8383512496948242
39,train,accuracy,,1.0
39,test,accuracy,,0.9010701775550842
39,general,weights_l2,layers.0.weight,129.27525329589844
39,general,weights_l2,layers.1.weight,120.22984313964844
39,general,weights_l2,layers.2.weight,85.08346557617188
39,train,zero_terms,,0.6752069814276125
39,train,softmax_collapse,,0.6748713254928589
