epoch,input_type,metric_name,layer,value
33,general,weights_l2,layers.2.weight,95.73831939697266
33,train,zero_terms,,0.35500293714509495
33,train,softmax_collapse,,0.3563736081123352
34,train,loss,,8.256606966324746e-15
34,test,loss,,111.75227355957031
34,train,accuracy,,1.0
34,test,accuracy,,0.0009135995642282069
34,general,weights_l2,layers.0.weight,147.4807891845703
34,general,weights_l2,layers.1.weight,142.3172607421875
34,general,weights_l2,layers.2.weight,95.73942565917969
34,train,zero_terms,,0.37242999804190324
34,train,softmax_collapse,,0.37438809871673584
35,train,loss,,1.5935298599330933e-15
35,test,loss,,111.68441772460938
35,train,accuracy,,1.0
35,test,accuracy,,0.0009135995642282069
35,general,weights_l2,layers.0.weight,147.51634216308594
35,general,weights_l2,layers.1.weight,142.31808471679688
35,general,weights_l2,layers.2.weight,95.74336242675781
35,train,zero_terms,,0.39083610730370083
35,train,softmax_collapse,,0.3914235234260559
36,train,loss,,1.6489130061358992e-08
36,test,loss,,113.31361389160156
36,train,accuracy,,1.0
36,test,accuracy,,0.0014356564497575164
36,general,weights_l2,layers.0.weight,147.73182678222656
36,general,weights_l2,layers.1.weight,142.29925537109375
36,general,weights_l2,layers.2.weight,95.76962280273438
36,train,zero_terms,,0.32719796357940084
36,train,softmax_collapse,,0.32582730054855347
37,train,loss,,1.9778054749508556e-09
37,test,loss,,113.12201690673828
37,train,accuracy,,1.0
37,test,accuracy,,0.001174628036096692
37,general,weights_l2,layers.0.weight,147.7349395751953
37,general,weights_l2,layers.1.weight,142.2992401123047
37,general,weights_l2,layers.2.weight,95.77012634277344
37,train,zero_terms,,0.3342471118073233
37,train,softmax_collapse,,0.3340512812137604
38,train,loss,,2.3191559783697357e-10
38,test,loss,,112.9188461303711
38,train,accuracy,,1.0
38,test,accuracy,,0.001174628036096692
38,general,weights_l2,layers.0.weight,147.7388916015625
38,general,weights_l2,layers.1.weight,142.29928588867188
38,general,weights_l2,layers.2.weight,95.77043914794922
38,train,zero_terms,,0.3483454082631682
38,train,softmax_collapse,,0.3481495976448059
39,train,loss,,2.5423144492386918e-11
39,test,loss,,112.70572662353516
39,train,accuracy,,1.0
39,test,accuracy,,0.0013051421847194433
39,general,weights_l2,layers.0.weight,147.7427978515625
39,general,weights_l2,layers.1.weight,142.2993927001953
39,general,weights_l2,layers.2.weight,95.77064514160156
39,train,zero_terms,,0.3620520853730174
39,train,softmax_collapse,,0.36146464943885803
