epoch,input_type,metric_name,layer,value
25,general,weights_l2,layers.0.weight,152.55447387695312
25,general,weights_l2,layers.1.weight,135.6080780029297
25,general,weights_l2,layers.2.weight,78.87835693359375
25,train,zero_terms,,0.35030350499314666
25,train,softmax_collapse,,0.3524574041366577
26,train,loss,,1.7453058376304398e-07
26,test,loss,,70.48118591308594
26,train,accuracy,,1.0
26,test,accuracy,,0.00013051422138232738
26,general,weights_l2,layers.0.weight,153.5264892578125
26,general,weights_l2,layers.1.weight,135.86563110351562
26,general,weights_l2,layers.2.weight,78.89666748046875
26,train,zero_terms,,0.21245349520266302
26,train,softmax_collapse,,0.2257685512304306
27,train,loss,,0.04893896356225014
27,test,loss,,74.30907440185547
27,train,accuracy,,0.9821813106536865
27,test,accuracy,,0.0007830853573977947
27,general,weights_l2,layers.0.weight,159.9957275390625
27,general,weights_l2,layers.1.weight,137.67764282226562
27,general,weights_l2,layers.2.weight,78.99699401855469
27,train,zero_terms,,0.240454278441355
27,train,softmax_collapse,,0.2396710366010666
28,train,loss,,1.1816771348094335e-06
28,test,loss,,72.48304748535156
28,train,accuracy,,1.0
28,test,accuracy,,0.00039154267869889736
28,general,weights_l2,layers.0.weight,160.0312042236328
28,general,weights_l2,layers.1.weight,137.680419921875
28,general,weights_l2,layers.2.weight,79.00114440917969
28,train,zero_terms,,0.3072253769336205
28,train,softmax_collapse,,0.3058547079563141
29,train,loss,,3.790791538449412e-07
29,test,loss,,72.37692260742188
29,train,accuracy,,1.0
29,test,accuracy,,0.00026102844276465476
29,general,weights_l2,layers.0.weight,160.04071044921875
29,general,weights_l2,layers.1.weight,137.6825408935547
29,general,weights_l2,layers.2.weight,79.00099182128906
29,train,zero_terms,,0.3334638731153319
29,train,softmax_collapse,,0.33463871479034424
30,train,loss,,2.0854034232797858e-07
30,test,loss,,72.37065887451172
30,train,accuracy,,1.0
30,test,accuracy,,0.00026102844276465476
30,general,weights_l2,layers.0.weight,160.1645965576172
30,general,weights_l2,layers.1.weight,137.71304321289062
30,general,weights_l2,layers.2.weight,79.00308990478516
30,train,zero_terms,,0.3279812022713922
30,train,softmax_collapse,,0.3299393057823181
31,train,loss,,1.8881610230891965e-07
31,test,loss,,72.64938354492188
31,train,accuracy,,1.0
31,test,accuracy,,0.00026102844276465476
31,general,weights_l2,layers.0.weight,161.59637451171875
31,general,weights_l2,layers.1.weight,138.07395935058594
31,general,weights_l2,layers.2.weight,79.0320816040039
31,train,zero_terms,,0.16585079302917563
31,train,softmax_collapse,,0.17897003889083862
32,train,loss,,2.12413056033256e-06
32,test,loss,,73.33342742919922
32,train,accuracy,,1.0
32,test,accuracy,,0.0007830853573977947
32,general,weights_l2,layers.0.weight,162.81671142578125
32,general,weights_l2,layers.1.weight,138.36285400390625
32,general,weights_l2,layers.2.weight,79.03629302978516
32,train,zero_terms,,0.3373800665752888
32,train,softmax_collapse,,0.3369884490966797
33,train,loss,,4.6115047780403984e-07
33,test,loss,,73.18413543701172
33,train,accuracy,,1.0
33,test,accuracy,,0.00039154267869889736
33,general,weights_l2,layers.0.weight,162.8213348388672
33,general,weights_l2,layers.1.weight,138.3636474609375
33,general,weights_l2,layers.2.weight,79.0365219116211
33,train,zero_terms,,0.36949285294693557
33,train,softmax_collapse,,0.3645976185798645
34,train,loss,,2.2177539449330652e-07
34,test,loss,,73.16958618164062
34,train,accuracy,,1.0
34,test,accuracy,,0.0005220568855293095
34,general,weights_l2,layers.0.weight,162.87857055664062
34,general,weights_l2,layers.1.weight,138.37779235839844
34,general,weights_l2,layers.2.weight,79.03778839111328
34,train,zero_terms,,0.39866849422361467
34,train,softmax_collapse,,0.39377325773239136
35,train,loss,,1.571172134617882e-07
35,test,loss,,73.31202697753906
35,train,accuracy,,1.0
35,test,accuracy,,0.00039154267869889736
35,general,weights_l2,layers.0.weight,163.66416931152344
35,general,weights_l2,layers.1.weight,138.5813446044922
35,general,weights_l2,layers.2.weight,79.05223846435547
35,train,zero_terms,,0.2753084002349716
35,train,softmax_collapse,,0.2876444160938263
36,train,loss,,8.16715692053549e-06
36,test,loss,,74.52388763427734
36,train,accuracy,,1.0
36,test,accuracy,,0.00039154267869889736
36,general,weights_l2,layers.0.weight,166.19700622558594
36,general,weights_l2,layers.1.weight,139.22569274902344
36,general,weights_l2,layers.2.weight,79.08732604980469
36,train,zero_terms,,0.34384178578421776
36,train,softmax_collapse,,0.3416878581047058
37,train,loss,,8.02157046564389e-07
37,test,loss,,74.24174499511719
37,train,accuracy,,1.0
37,test,accuracy,,0.0005220568855293095
37,general,weights_l2,layers.0.weight,166.1985321044922
37,general,weights_l2,layers.1.weight,139.22572326660156
37,general,weights_l2,layers.2.weight,79.08782196044922
37,train,zero_terms,,0.36538084981398083
37,train,softmax_collapse,,0.3677305579185486
38,train,loss,,2.623909836074745e-07
